,a2c,ddpg,td3,ppo,sac,mvo
2021-02-24,2712327.9716799995,2828338.2026599995,2059603.1697550006,2442173.98493001,2716800.8604300003,3424756.1910338607
2021-02-25,2672069.72168,2768493.8626599996,1985292.5197550005,2388521.09758001,2636280.96043,3321680.347720442
2021-02-26,2639619.84168,2732688.52266,1970012.5897550005,2374947.5498150103,2603498.3904300006,3319197.782071184
2021-03-01,2700494.591679999,2803043.2826599996,2050603.8197550005,2427008.53457001,2710172.7804300007,3409374.1587113393
2021-03-02,2680755.031679999,2788385.8426599996,2038186.5097550005,2402945.51138501,2703365.58043,3363992.78395057
2021-03-03,2655417.28168,2789256.8226599996,2049948.2197550004,2387503.78031501,2750815.58043,3300678.5702108317
2021-03-04,2633606.9716799995,2766290.6226599994,2028211.6797550004,2369942.5534100104,2726072.3004300003,3243353.6598709095
2021-03-05,2676588.45168,2813607.8426599996,2047090.6797550004,2402481.73258501,2776231.23043,3276893.9473831966
2021-03-08,2688446.5616799993,2819883.6626599994,2049257.4997550005,2409724.4120150097,2813575.48043,3216123.3077292508
2021-03-09,2700400.171679999,2813101.7426599995,2082610.7397550005,2430436.2948350105,2819753.6304300004,3305371.980168338
2021-03-10,2709746.9316799995,2847195.9226599997,2141160.939755,2437815.38879001,2839014.4904300007,3324563.3700560248
2021-03-11,2709960.31168,2861337.4826599997,2175462.9997550007,2443758.7660350106,2833457.16043,3387327.164650479
2021-03-12,2726853.52168,2877085.52266,2230905.2797550005,2451954.04788501,2850566.1304300004,3402716.0798915867
2021-03-15,2734618.36168,2883905.60266,2212718.3497550003,2467845.34231001,2860636.1104300003,3428286.4115640293
2021-03-16,2740934.0016799993,2862896.9426599997,2181471.699755001,2457688.58236501,2839309.0504300003,3424615.8039297955
2021-03-17,2747543.69168,2887365.7226599995,2209843.9897550005,2482201.00158501,2878224.20043,3443927.451908919
2021-03-18,2718137.5716799996,2871996.2826599996,2173018.4997550007,2453064.64872001,2853842.5104300007,3353904.1186549314
2021-03-19,2702755.9416799997,2842531.60266,2158875.3297550003,2450773.45205501,2827913.23043,3360362.2707921155
2021-03-22,2717997.2216799995,2836805.0026599993,2148958.8797550006,2460023.16744501,2796501.5904300003,3390687.2793239104
2021-03-23,2704629.3916799994,2804742.5026599993,2107391.8997550006,2434262.5145450104,2726157.8404300003,3360290.5787411076
2021-03-24,2699917.29168,2806245.5026599993,2093943.0197550005,2414935.0046850103,2724903.0904300003,3325390.767262078
2021-03-25,2710163.91168,2847351.8026599996,2129090.329755001,2429463.01208001,2788177.90043,3336469.649573627
2021-03-26,2756899.1716799997,2882571.2826599996,2151265.479755,2458819.98652501,2858775.6104300003,3362099.710440303
2021-03-29,2747559.281679999,2862919.4226599997,2154849.3697550003,2450823.4548500106,2840466.45043,3375488.69592344
2021-03-30,2747422.3716799994,2871687.5826599994,2163160.479755,2458317.09027501,2870391.8904300006,3354705.2811041875
2021-03-31,2748302.71168,2857294.3426599996,2168030.5697550005,2458761.50905501,2826414.2104300004,3390393.683236013
2021-04-01,2773342.01168,2888507.9026599997,2188793.7697550002,2485180.4574400103,2859806.50043,3427489.0551724574
2021-04-05,2805811.9317199998,2924549.3226599996,2229833.069755001,2516766.0724850106,2889218.2704300005,3475009.587527772
2021-04-06,2799220.67028,2916043.0426599993,2211727.0097550005,2511919.04967501,2877931.80043,3470399.7178230127
2021-04-07,2810883.50983,2942751.10266,2211818.6797550004,2531211.861130011,2887596.91043,3498076.8533187057
2021-04-08,2818739.2483899994,2952143.7826599996,2222571.5197550007,2539389.3656300106,2882631.880430001,3525645.728143721
2021-04-09,2825590.6881349995,2990668.4226599997,2232364.779755001,2574698.0029550097,2927482.06808,3549727.835277833
2021-04-12,2830208.7260299996,2980598.3826599997,2229638.109755,2565074.9293600107,2923141.237770001,3509312.6721625235
2021-04-13,2817194.4352799994,2966611.3626599996,2239129.0697550005,2558093.7641750104,2895387.7477700007,3535495.670621353
2021-04-14,2821126.0000799997,2955512.8226599996,2238300.2497550007,2547886.0250800103,2915922.827770001,3498166.1763057937
2021-04-15,2827316.8523849994,2959273.3826599997,2240214.9597550007,2558958.51487501,2915518.9277700004,3553477.3286138093
2021-04-16,2843304.2140199994,2982870.0826599994,2218498.7597550005,2564578.2550400104,2845777.9477700004,3556775.0527828243
2021-04-19,2838689.2647949997,2969327.64266,2198535.9097550004,2551968.78032501,2837852.927770001,3540982.196389853
2021-04-20,2830136.304795,2916144.8026599996,2146058.3697550003,2507917.3865350103,2767864.4477700004,3498033.426233667
2021-04-21,2854136.924795,2953518.9626599997,2172057.7897550003,2540976.3108500107,2817229.6577700004,3537022.3282923484
2021-04-22,2823929.214795,2925804.18266,2144505.079755001,2512612.3066150104,2786295.83777,3486913.699646811
2021-04-23,2857377.404795,2946038.26266,2186495.359755,2529622.0068300106,2805580.7677700007,3548604.9788131546
2021-04-26,2859127.0347949998,2971266.8026599996,2202966.9497550004,2544944.0724050105,2836088.6577700004,3588283.694268073
2021-04-27,2861577.674795,2969271.8626599996,2215277.8697550003,2535713.1748150107,2850623.47777,3580206.768163083
2021-04-28,2822689.864795,2989675.3426599996,2176427.329755001,2543711.9751400105,2863879.447770001,3569932.703350503
2021-04-29,2837385.344795,3028045.8626599996,2178274.5397550007,2566712.1686150106,2885269.91777,3586725.0417726245
2021-04-30,2809608.9947949997,2999987.1826599995,2163649.7997550005,2545186.3624300105,2870052.1177700004,3543593.9481753986
2021-05-03,2832904.394795,3002316.7826599996,2171278.7997550005,2533796.5546100102,2890498.6377700004,3516032.7518223533
2021-05-04,2834591.714795,3000201.22266,2157133.0097550005,2519476.7564900103,2877886.70777,3484507.1847870513
2021-05-05,2834939.1547950003,3015934.2426599995,2147162.3397550005,2522307.860545011,2906106.677770001,3464984.76647502
2021-05-06,2861392.0947950003,3051905.7226599995,2172598.2397550005,2543174.1721950104,2935774.597770001,3492270.916979264
2021-05-07,2879875.434795,3066420.02266,2202205.169755,2547090.49616001,2951755.1877700007,3509994.302044864
2021-05-10,2870634.0447949995,3051615.52266,2182863.3697550003,2521703.5268100104,2950025.277770001,3454744.776960791
2021-05-11,2846766.1647949996,3005765.9026599997,2156013.1597550004,2509402.7189000105,2895535.7077700007,3445204.3400136214
2021-05-12,2802142.0347949998,2951868.4426599997,2101518.2797550005,2458304.8613600098,2851704.41777,3371716.7169094724
2021-05-13,2841813.7247949997,3005141.2626599995,2129538.9697550004,2489189.37683001,2881326.68777,3392280.3624367155
2021-05-14,2879593.5347950007,3053514.2226599995,2174468.4697550004,2527843.9763450106,2932065.2477700002,3446222.343461315
2021-05-17,2872540.644795,3058763.4226599997,2165455.1497550006,2542098.3434300106,2927947.0577700003,3455599.7232420454
2021-05-18,2850836.774795,3016338.0826599994,2146673.5897550005,2510317.34274501,2885995.7477700002,3428822.077516353
2021-05-19,2849328.844795,3007790.3826599997,2133479.2897550007,2509456.3692150097,2880997.507770001,3435275.2337515904
2021-05-20,2864981.764795,3012134.1226599994,2152068.4297550004,2513160.7239950104,2886874.3277700003,3471431.6518001882
2021-05-21,2872711.336815,3019889.2826599996,2183347.1697550006,2513196.6639550105,2926181.8177700005,3455233.627520464
2021-05-24,2893552.0757750003,3044248.2226599995,2210873.8897550004,2527985.214385011,2944482.06777,3481156.8183270646
2021-05-25,2886283.9282099996,3026945.6226599994,2213119.7797550005,2518123.9125800105,2919971.5077699996,3485833.3060359126
2021-05-26,2884805.0982099995,3030877.56266,2220289.3097550003,2528031.55846501,2944547.047770001,3488906.1376686217
2021-05-27,2899444.5282099997,3048379.6826599995,2252637.0497550005,2548904.30457501,2990686.387770001,3489082.330920693
2021-05-28,2900119.528209999,3047075.2626599995,2243721.3897550004,2540448.3299300107,2983296.68777,3495269.3099897257
2021-06-01,2876499.64821,3064949.7826599996,2267792.5197550002,2544674.991605011,3015431.047770001,3497835.896462965
2021-06-02,2880178.49821,3069820.4626599993,2265393.229755,2551126.4090000107,3005870.2077699997,3518337.9306075983
2021-06-03,2871567.3882099995,3061466.4626599997,2245539.5797550003,2533661.5201550103,3000711.6477700006,3478330.0297768675
2021-06-04,2887380.69821,3076477.2026599995,2257017.5397550007,2547298.8883450106,3002683.2977700005,3507282.250672918
2021-06-07,2888658.28821,3065090.4426599997,2270938.689755,2535321.3434750102,2993963.0177700003,3498408.250548429
2021-06-08,2873455.02821,3077428.0026599993,2265203.479755,2549081.6289050104,2995351.2077700007,3512327.46954848
2021-06-09,2878756.58821,3053794.3826599997,2241871.5197550002,2538399.12591001,2956951.14777,3507314.930410241
2021-06-10,2889273.6782099996,3042184.4426599997,2242542.5697550005,2544196.703325011,2935614.2977700005,3535749.1345639816
2021-06-11,2879462.7582099997,3053903.14266,2242269.939755,2547326.61621501,2949589.47467,3531022.6927379165
2021-06-14,2877868.4382100003,3045775.4226599997,2236979.3797550006,2542939.62453001,2949670.9765300006,3551105.5180545216
2021-06-15,2863730.9882099996,3047944.8026599996,2237707.249755,2540199.05299001,2969784.31569,3536220.4914980293
2021-06-16,2848605.87703,3043269.7026599995,2220217.0497550005,2533197.92334501,2971597.9156899997,3531188.0345155727
2021-06-17,2834949.3210849995,3001504.64266,2185674.5497550005,2514613.94621501,2878457.33569,3580181.3512673182
2021-06-18,2793440.6010849997,2944920.922659999,2152090.4697550004,2481862.6592150102,2788979.5556900003,3550194.9511345103
2021-06-21,2836361.091085,3000195.3226599996,2201741.5697550005,2506000.004540011,2863026.81569,3560562.7751117917
2021-06-22,2846505.26053,3008885.1226599994,2203972.0697550005,2519690.50796501,2850379.8856900004,3587909.3295743577
2021-06-23,2843497.282195,3009364.0026599998,2206772.2797550005,2511946.3287100103,2857548.9856900005,3581729.1217554407
2021-06-24,2869717.36219,3028858.6826599995,2242645.2997550005,2519299.3019900103,2888869.72569,3600386.691371699
2021-06-25,2875816.0386849996,3047791.14266,2240454.2597550005,2519421.44620501,2912036.26569,3587968.8343498157
2021-06-28,2882295.3822149998,3047637.1826599995,2217370.639755001,2528367.7798550106,2879028.8456900003,3608719.048212483
2021-06-29,2885521.9673300004,3040928.2226599995,2205700.689755,2522283.842325011,2871047.2656900003,3627693.144323036
2021-06-30,2900120.7553399997,3055258.4226599997,2219748.8597550006,2537419.9609900103,2884809.6956900004,3675905.0300775254
2021-07-01,2913806.8854149994,3069609.6426599994,2230920.369755001,2542498.21597001,2913935.8556900006,3676828.601257224
2021-07-02,2950688.42848,3093384.1226599994,2238343.1797550004,2563200.4728050106,2928464.6956900004,3728334.6715043476
2021-07-06,2920434.5220350004,3086994.0826599994,2215792.1797550004,2571716.6487150104,2885409.6656900006,3765667.4526989777
2021-07-07,2936260.7334249998,3104215.9626599997,2207362.8197550005,2580321.8984350115,2886719.635690001,3755874.482260786
2021-07-08,2911172.1484749997,3067160.5826599994,2197671.5097550005,2566529.7790750107,2834542.3956900006,3750011.6013723924
2021-07-09,2940590.9634550004,3128908.2426599995,2236147.6297550006,2599742.9676650106,2930966.0256900005,3782219.760084767
2021-07-12,2943742.3459399994,3145453.8626599996,2236924.4697550004,2604764.4166450105,2948039.0256900005,3776964.6003592275
2021-07-13,2943535.5569149996,3123023.0026599993,2208734.2597550005,2580698.214800011,2921574.39569,3750346.281822608
2021-07-14,2951729.36002,3132961.8826599997,2196883.8297550003,2585264.8275900106,2902024.3356900006,3762400.3543175836
2021-07-15,2935530.10002,3131208.4426599997,2192738.6297550006,2568940.3140150104,2899410.6956900004,3722755.242704713
2021-07-16,2913801.9281949997,3069443.2226599995,2172529.2197550004,2520414.17736501,2894156.3956899997,3670786.8999412535
2021-07-19,2864385.23836,2996247.2026599995,2099802.1097550006,2479413.6865050104,2778477.84569,3623523.861836092
2021-07-20,2907540.54292,3060225.0026599993,2160026.0497550005,2527182.867120011,2875887.1356900004,3680473.1229555937
2021-07-21,2940550.0823949995,3093382.9626599997,2198854.0197550002,2553853.8040950103,2942063.27569,3712355.277416519
2021-07-22,2946755.682395,3077927.7826599996,2200337.5897550005,2547391.995240011,2919836.9156900006,3740818.8092827704
2021-07-23,2971356.612395,3087975.2826599996,2213346.1497550006,2546235.7081600106,2919370.2856900003,3770727.281293881
2021-07-26,2980470.4723449997,3108660.68266,2232042.9197550006,2575751.91225501,2946241.1556900004,3791533.199934784
2021-07-27,2977769.4763749996,3085554.5426599993,2212279.6697550006,2550677.2898900104,2934546.00569,3750669.9947424466
2021-07-28,2974705.87394,3066079.52266,2240318.6097550006,2554202.9262600103,2929290.1456900006,3803084.0481690913
2021-07-29,2985513.4839399997,3081168.2426599995,2253229.2597550005,2562039.3662850102,2969210.24569,3840026.9291811567
2021-07-30,2964759.80952,3029528.9226599997,2224306.5697550005,2483664.9207150107,2923054.7756900005,3784280.3684299625
2021-08-02,2957237.8337399997,3020436.2426599995,2220060.0697550005,2475666.10917501,2909013.735690001,3800793.786844695
2021-08-03,2995867.1164399995,3058497.6626599994,2248247.6697550006,2514468.72614501,2937325.88569,3870812.057450543
2021-08-04,2982905.2080200003,3033310.7626599995,2230162.9597550007,2500094.26895001,2909392.19569,3900970.7349140444
2021-08-05,3005564.01727,3056554.3826599997,2261035.6997550004,2510626.7978250105,2939982.02569,3865883.4604460625
2021-08-06,3017640.86245,3085289.52266,2285560.6397550004,2519603.20341001,2996154.4856900005,3841544.4929684345
2021-08-09,3018070.2524499996,3084328.9226599997,2290044.8597550006,2514113.8329150104,3005431.47569,3823749.105448786
2021-08-10,3026377.5024499996,3096416.06266,2306802.6397550004,2526211.5317450096,3025924.38569,3818195.9753096607
2021-08-11,3038603.96245,3117764.10266,2330122.6397550004,2535015.69245501,3047408.2656900007,3833185.8235798953
2021-08-12,3059340.852449999,3119860.9026599997,2332165.5897550005,2536771.95921501,3030715.13569,3843742.767568518
2021-08-13,3065175.7924499996,3098421.0826599994,2326556.599755001,2525638.0240150103,3009589.6556900004,3869475.5721523156
2021-08-16,3072136.82245,3102597.0826599994,2309677.4297550004,2522175.360040011,2992512.1756900004,3856226.5552599514
2021-08-17,3067235.012449999,3068272.4826599997,2274590.4197550006,2487673.4807000114,2948468.3856900004,3827145.0557695404
2021-08-18,3037912.6324499995,3026067.9826599997,2252552.1397550004,2456405.1173450095,2920867.7556899996,3747204.8004339924
2021-08-19,3056549.302449999,3004449.1826599995,2237669.3097550003,2440346.37334001,2873752.65569,3738490.559951597
2021-08-20,3096476.872449999,3014466.4426599997,2267653.8197550005,2445982.26930001,2888847.29569,3759770.7549272897
2021-08-23,3095495.732449999,3045411.3826599997,2299687.6997550004,2482574.9112200104,2933640.36569,3822745.8558006296
2021-08-24,3087751.4024499995,3061739.5826599994,2309423.2797550005,2507527.09979501,2969984.19569,3821847.866129499
2021-08-25,3091973.5524499994,3090648.2026599995,2321051.729755,2517507.23794001,3027761.62569,3817882.9375863816
2021-08-26,3067150.24245,3086302.14266,2293765.709755,2510694.5406900104,3018046.6656900006,3801054.637197912
2021-08-27,3080622.2124499995,3119228.4826599997,2322961.2097550007,2544952.32704001,3071605.85569,3856019.718734534
2021-08-30,3087385.4324499997,3110336.14266,2307388.0597550003,2553507.5876050107,3026667.005690001,3891390.377031709
2021-08-31,3079914.0824499996,3115934.7826599996,2312133.0997550003,2565908.8741400107,3045672.6556900004,3892783.123545705
2021-09-01,3073828.2224499993,3104067.10266,2301560.0497550005,2552358.27134501,3019561.9856899995,3889285.8150873687
2021-09-02,3086452.062449999,3111827.0026599993,2312946.0597550003,2558420.87469001,3031839.96569,3895826.9689080045
2021-09-03,3082294.30245,3103088.4226599997,2303768.7897550003,2556712.0044600097,3018355.2456900002,3904353.4539333917
2021-09-07,3059627.29245,3091663.04266,2276690.0697550005,2540097.82209001,2972504.8556900006,3890508.8184733056
2021-09-08,3049628.9724499993,3089477.2826599996,2259041.149755,2537200.57271501,2940722.8656900004,3861519.464552673
2021-09-09,3019823.4824499995,3079670.3626599996,2261314.4897550005,2527332.7934700106,2948251.83569,3833696.183705902
2021-09-10,2996936.4124499997,3051913.8626599996,2241331.7597550005,2511852.59231001,2935170.4956900007,3785720.922149627
2021-09-13,3008657.46245,3081235.7426599995,2267337.6197550003,2531145.43323001,2972554.54569,3788016.56362917
2021-09-14,2988010.4124499997,3034790.2026599995,2253328.7597550005,2499104.44420001,2921273.74569,3769535.228383418
2021-09-15,3025292.1324499995,3060144.52266,2286819.5297550005,2526737.4195650104,2959158.18569,3790557.457819597
2021-09-16,3021832.3824499995,3059227.9226599997,2280552.3997550006,2521233.5443350105,2948377.70569,3792745.730913849
2021-09-17,2994471.8824499995,3042508.2826599996,2255396.0997550003,2500782.4121900103,2915860.10569,3749580.5144676203
2021-09-20,2944737.2023249995,2977272.0026599993,2207061.7697550002,2443591.3865350103,2848731.6156900004,3672674.62937087
2021-09-21,2942364.5183499996,2975576.1826599995,2200614.8497550003,2427086.95423001,2837083.54569,3678499.486325925
2021-09-22,2969733.10835,3024970.6826599995,2249283.3297550003,2461109.47601501,2888269.25569,3727334.528931494
2021-09-23,3010765.75492,3088790.14266,2286381.2397550005,2509220.4697950096,2972273.83569,3772995.5401789267
2021-09-24,3012111.95492,3104665.2826599996,2288702.5597550008,2518023.8883000105,2985682.70569,3772275.460945787
2021-09-27,3002054.2049199995,3137924.8026599996,2303180.8497550003,2539610.96896001,3043716.8556899996,3785238.593325463
2021-09-28,2951969.95492,3089490.1626599994,2242948.2097550007,2500404.7602350106,2994236.70569,3677712.4032964036
2021-09-29,2962647.95492,3084962.26266,2264877.2597550005,2501902.1650600107,2983342.7356900005,3682686.664581692
2021-09-30,2922795.58492,3039014.5626599994,2228802.7997550005,2464264.98899001,2925896.97569,3665453.3842684026
2021-10-01,2959835.44492,3082475.5026599993,2281158.5597550008,2489168.36426001,2986541.22569,3676355.793006978
2021-10-04,2927354.79492,3055614.9426599997,2257386.229755,2458786.454160011,2970232.3056900003,3610251.9795065634
2021-10-05,2962164.70492,3093862.52266,2293849.9097550004,2481530.0803150106,3026645.6856899997,3648911.389688947
2021-10-06,2979306.3649199996,3100954.9426599997,2306511.119755001,2490894.1016350095,3018776.4856900005,3681087.2449986227
2021-10-07,2997065.88492,3115493.02266,2317356.2397550005,2506217.946355011,3035070.9656900004,3725759.4529662593
2021-10-08,2995248.5149199995,3116126.0826599994,2326041.0197550007,2500580.7015450103,3062091.6456900006,3707564.4432437774
2021-10-11,2981228.05492,3088714.56266,2321653.9897550005,2478047.4831200107,3046445.4056900004,3688454.045375242
2021-10-12,2954053.1249200003,3084372.22266,2303488.979755,2465915.8397850115,3031743.70569,3672013.3053144915
2021-10-13,2971114.7349199997,3056646.6826599995,2300182.3097550003,2476828.140900011,2991100.83569,3713988.941624938
2021-10-14,3011420.20492,3103794.64266,2321667.149755,2511330.5972350105,3047259.95569,3759472.8828849215
2021-10-15,3035324.7149199997,3142006.3026599996,2333407.7597550005,2553103.0763550107,3096493.3756899997,3800976.5929540265
2021-10-18,3038644.1749199997,3156415.56266,2345742.3997550006,2565290.2885850105,3122547.5556900008,3849009.0871443134
2021-10-19,3073027.86492,3190034.06266,2355984.2597550005,2578131.02287001,3162204.95569,3873762.6126579056
2021-10-20,3079937.4849199997,3219843.0826599994,2366735.1397550004,2586515.1240300103,3207010.6056900006,3873264.3132048454
2021-10-21,3077384.8649199996,3213092.9826599997,2362401.5397550007,2584440.90134001,3174896.0656900005,3897111.8354574833
2021-10-22,3083709.14492,3220416.4826599997,2363403.2797550005,2541439.62512001,3197208.9256900004,3871137.815670207
2021-10-25,3082047.05838,3208015.06266,2354915.2597550005,2543539.46761501,3168991.9756899998,3889696.590663326
2021-10-26,3103517.19476,3209801.0026599993,2348025.2097550007,2553837.5919250096,3161460.9856899995,3912513.706065196
2021-10-27,3126020.7005700003,3169779.12266,2365368.9097550004,2522673.6822500103,3109942.8156899996,3890282.336042568
2021-10-28,3134087.7084449995,3194880.22266,2386505.9197550006,2550160.63985501,3146453.1456899997,3917603.141955549
2021-10-29,3150485.2384449993,3166615.7626599995,2396448.9997550007,2525500.340940011,3129109.24569,3869973.249557711
2021-11-01,3147847.528445,3164259.3626599996,2420614.079755001,2529656.3583000107,3150817.0356900003,3903807.384125286
2021-11-02,3173511.0184449996,3170755.5026599993,2422662.869755001,2536129.01505501,3146976.51569,3934492.3183976193
2021-11-03,3178933.5984449997,3195685.10266,2434439.0597550003,2568602.1047950103,3159410.25569,3986500.1312629
2021-11-04,3166658.998445,3178231.56266,2421048.0297550005,2574919.21109001,3115026.40569,4053065.6269962573
2021-11-05,3164466.6884449995,3192591.8426599996,2447926.189755,2598244.9862850104,3126826.49569,4066221.009820064
2021-11-08,3172218.5484449994,3203793.3826599997,2452949.5097550005,2607469.7299500103,3156018.3056900003,4161757.7843782827
2021-11-09,3167848.378444999,3205873.64266,2439698.229755,2629500.4492650097,3156698.67569,4171897.893894146
2021-11-10,3153652.828444999,3188479.56266,2423809.1797550004,2597544.58012001,3167847.21569,4065236.7606411558
2021-11-11,3154007.238445,3181184.2426599995,2438367.6597550004,2595332.6044950103,3173466.96569,4105226.574314643
2021-11-12,3182050.3284449996,3193400.6826599995,2455860.479755,2618336.07422001,3184458.96569,4156734.7956619137
2021-11-15,3169247.138445,3200846.4226599997,2491020.9097550004,2621973.2161700106,3195498.45569,4161120.500422513
2021-11-16,3166814.488445,3194920.6826599995,2470118.449755001,2617866.2670300105,3155783.90569,4198801.272939924
2021-11-17,3158310.9084449997,3185346.52266,2459812.0097550005,2609756.239185011,3112404.56569,4204585.529318465
2021-11-18,3158748.9784449995,3182284.4026599997,2462745.319755,2632551.6096250103,3087228.6756900004,4283339.040576516
2021-11-19,3161356.2084449995,3165573.1826599995,2421014.8697550003,2620188.2328500105,3058649.05569,4277882.7424232
2021-11-22,3141720.8665649993,3177786.8626599996,2415580.1197550003,2606235.7196300095,3090435.0356900003,4220726.770217823
2021-11-23,3153631.086565,3207718.2226599995,2419872.9797550007,2616466.3550550104,3115995.5956900003,4211430.096705161
2021-11-24,3149108.9865649994,3201379.2226599995,2419891.4297550004,2618819.7892100103,3115241.15569,4271345.382914796
2021-11-26,3077455.9165649996,3086309.1226599994,2329971.5097550005,2549301.8569750097,2964038.81569,4173432.886625885
2021-11-29,3106733.89907,3106411.8626599996,2342741.0997550003,2578275.3979200106,2969013.60569,4261227.8581657065
2021-11-30,3044333.89895,3054714.4226599997,2298309.7597550005,2522701.892880011,2863731.98569,4219685.830486413
2021-12-01,3040442.065285,3028323.02266,2256936.9897550005,2486894.8885450102,2829404.5256900005,4116468.55113291
2021-12-02,3053872.1850999994,3079199.4826599997,2325189.4297550004,2510863.2290250096,2928467.21569,4143851.964495577
2021-12-03,3023766.311965,3048063.60266,2278811.7697550007,2478369.68935501,2877228.66569,4071551.3198542404
2021-12-06,3068031.9714399995,3106824.3026599996,2327732.749755,2524123.0656100097,2967106.4956900002,4087751.4265990322
2021-12-07,3115903.7002499998,3171139.6826599995,2370470.939755,2568602.2661100104,3026673.59569,4196340.734189721
2021-12-08,3119031.5802499996,3172055.8426599996,2367707.6797550004,2559329.2008700105,3004214.14569,4221057.98563448
2021-12-09,3119566.830249999,3156048.60266,2354167.7797550005,2537414.06437001,3003310.15569,4151801.923441828
2021-12-10,3145943.76466,3163602.8826599997,2367361.6197550003,2529392.5468300106,2982500.6256899997,4164673.8009029003
2021-12-13,3133895.61466,3107775.9226599997,2324080.5497550005,2481239.6533750105,2921507.97569,4088769.3531265287
2021-12-14,3106533.6546599995,3113876.0426599993,2292972.4997550007,2484097.4507550104,2930927.04569,4098079.116023857
2021-12-15,3130910.89034,3133965.5826599994,2308156.7497550007,2522814.87147501,2931949.87569,4232879.738652509
2021-12-16,3114650.52609,3134429.3026599996,2275023.9897550005,2508434.687175011,2948875.5056900005,4120577.108218897
2021-12-17,3064379.55609,3089744.7426599995,2262188.9897550005,2483325.68093001,2914163.96569,4092053.6982034585
2021-12-18,3064697.6939949994,3090266.0826599994,2262604.8197550005,2483308.53995501,2914165.0856899996,4091237.6096393
2021-12-20,3032204.0218799994,3035715.5426599993,2224772.5697550005,2440628.40859001,2854806.8756900006,4039688.433501904
2021-12-21,3075975.89188,3095002.4026599997,2298466.4397550006,2492669.09259501,2934549.82569,4156742.2315873248
2021-12-22,3105684.6301749987,3109483.9626599997,2325142.1797550004,2498186.60716001,2946268.6656900006,4174684.9903629106
2021-12-23,3118896.400175,3130481.7626599995,2343776.1797550004,2513223.87733501,2971453.1356900004,4205055.559481816
2021-12-24,3119669.6101749996,3130793.4426599997,2344226.5897550005,2513685.08305501,2971353.91569,4206491.427658904
2021-12-27,3166169.9401749996,3156661.2226599995,2370577.4197550006,2528619.7177100102,2988430.71569,4292195.289784657
2021-12-28,3167015.1801749994,3160655.0226599993,2375586.9197550006,2536737.49277001,2988822.52569,4291115.325299721
2021-12-29,3174964.910175,3156708.3026599996,2370627.0097550005,2527885.50774501,2984610.5756900003,4245659.802693254
2021-12-30,3168461.1801749994,3150018.9826599997,2357629.749755,2517792.99114501,2977403.8256900003,4212627.766015955
2021-12-31,3147014.6201749993,3139598.9226599997,2343262.5597550003,2505064.8891250105,2968326.87569,4183895.018315466
2022-01-01,3147327.0101749995,3139416.5826599994,2343502.1497550006,2504866.888565011,2968207.90569,4183568.659467119
2022-01-03,3172817.0701749995,3211941.2226599995,2374394.7397550005,2556309.32773001,3031327.14569,4291804.50111503
2022-01-04,3169170.7101749997,3263739.8226599996,2397928.9197550006,2569626.61743001,3114093.2656900003,4234916.987538599
2022-01-05,3117057.0401749997,3214862.3626599996,2349420.7897550007,2543577.6537650106,3086340.0256900005,4128156.2633851133
2022-01-06,3124752.3801749996,3234157.6826599995,2356911.5697550005,2555770.9520500107,3125432.49569,4108769.810111154
2022-01-07,3152025.4101749994,3260267.6626599994,2386815.1997550004,2567660.4705350106,3176393.8756900006,4092955.686985877
2022-01-08,3151925.5101749995,3259933.6626599994,2386786.1697550006,2567596.8530250103,3175924.1756900004,4092731.2894576704
2022-01-10,3142007.1301749996,3251324.2026599995,2369516.2097550007,2556183.3255300103,3173789.8256900003,4072716.8607897605
2022-01-11,3147415.680175,3285703.0026599993,2399672.5997550003,2598597.3021250106,3213569.5456900005,4157312.318660677
2022-01-12,3154099.3201749995,3288752.5826599994,2416770.7097550007,2600091.63463501,3220980.54569,4158968.8175741164
2022-01-13,3100395.5501749995,3274209.9026599997,2400354.1297550006,2578810.388650011,3215049.22569,4093759.00894482
2022-01-14,3107437.2101749997,3219471.2226599995,2422562.7197550004,2584020.1536850105,3204286.27569,4126227.1731390134
2022-01-15,3107785.460175,3220205.8826599997,2422562.5397550007,2584332.96363501,3204650.79569,4127003.1594704622
2022-01-18,3057860.150174999,3157193.5626599994,2380327.9297550004,2543598.63352501,3145479.5256900005,4045730.7574995733
2022-01-19,3036968.1201750003,3092085.9226599997,2323254.2397550005,2494233.8687650105,3008517.04569,3966211.1708903154
2022-01-20,3012561.3401749996,3046892.2626599995,2307235.3997550006,2431670.70464501,2990878.22569,3866428.273345509
2022-01-21,2968441.0801749993,2981937.2826599996,2242110.6897550006,2359596.7994550103,2914574.0056900005,3764228.9384117424
2022-01-22,2968436.53713,2981833.9426599997,2242837.5097550005,2360019.82792501,2915151.7656900003,3764781.8899686197
2022-01-24,2964821.6017549993,2995057.1826599995,2250937.0397550007,2374925.5500900103,2953675.15569,3750931.0030205883
2022-01-25,2953372.0478749997,3022439.3426599996,2231708.5697550005,2350753.4809900103,2990547.29569,3690807.9778253417
2022-01-26,2990368.2592199994,3021658.4026599997,2228755.6897550006,2336595.03474501,2995019.9356900007,3662641.211086386
2022-01-27,3010900.2413899996,2992229.2026599995,2214243.439755,2318118.0376700102,2947067.6756900004,3601829.4794820836
2022-01-28,3064274.15139,3039964.8226599996,2247594.2097550007,2336321.2811750104,2986922.6356900004,3696468.034263766
