,a2c,ddpg,td3,ppo,sac,mvo
2021-07-21,2985603.3851200007,3038001.700425,3045781.560165001,2343272.147420003,2783074.0379800005,3712355.277416519
2021-07-22,3005751.605120001,3039783.6004250003,3028915.220165001,2330025.0965100033,2753544.7979800003,3740818.8092827704
2021-07-23,3030994.105120001,3055523.9104250004,3039637.3601650014,2336721.4559000027,2771737.3179800003,3770727.281293881
2021-07-26,3037579.6052800007,3076574.4104250004,3054809.300165001,2350336.160090003,2783630.477980001,3791533.199934784
2021-07-27,3015799.655280001,3045196.780425,3039423.6501650014,2341665.5837250026,2775079.727980001,3750669.9947424466
2021-07-28,3013744.345280001,3076897.020425,3045780.160165001,2339173.3840700034,2773056.8579800003,3803084.0481690913
2021-07-29,3022214.3752800007,3098958.730425,3076790.730165001,2354102.056340003,2791998.4879800007,3840026.9291811567
2021-07-30,2980702.5752800005,3053491.490425,3069345.3401650013,2324078.0570900035,2771903.6779800006,3784280.3684299625
2021-08-02,2976811.7952800007,3052669.250425,3069404.910165001,2316757.8209700035,2766848.4079800006,3800793.786844695
2021-08-03,3006118.615280001,3100421.400425,3120208.8201650013,2337998.720480004,2807539.5279800002,3870812.057450543
2021-08-04,2988859.195280001,3099971.230425,3113280.100165001,2319917.513675004,2784537.557980001,3900970.7349140444
2021-08-05,3020242.8852800005,3112947.8804250006,3118745.2701650015,2335425.0307350038,2811156.167980001,3865883.4604460625
2021-08-06,3036277.6452800003,3124734.3104250003,3142891.050165001,2363408.445920004,2854312.2279800004,3841544.4929684345
2021-08-09,3032573.975280001,3121338.570425,3142413.190165001,2365784.829710004,2855900.9079800006,3823749.105448786
2021-08-10,3028628.8852800005,3133515.0604250003,3164843.340165001,2378975.721685004,2877029.597980001,3818195.9753096607
2021-08-11,3042707.325280001,3148377.070425,3185658.3101650015,2392804.293605004,2899955.34798,3833185.8235798953
2021-08-12,3061587.035280001,3151485.210425,3188593.000165001,2391111.9450000036,2896751.2479800005,3843742.767568518
2021-08-13,3073670.185280001,3148426.1004250003,3186781.430165001,2377844.987680004,2874300.2079800004,3869475.5721523156
2021-08-16,3078532.805280001,3133920.030425,3184263.410165001,2373243.510425004,2870629.457980001,3856226.5552599514
2021-08-17,3054000.44528,3091505.0804250003,3155395.390165001,2350100.626655004,2840701.487980001,3827145.0557695404
2021-08-18,3025303.8752800007,3048868.6804250004,3110629.5901650013,2333297.810390004,2805782.4879800007,3747204.8004339924
2021-08-19,3050800.5752800005,3040690.8104250003,3101516.950165001,2313618.726815004,2790988.6379800006,3738490.559951597
2021-08-20,3104775.2452800004,3073292.9304250004,3118473.090165001,2320562.9380800035,2809007.587980001,3759770.7549272897
2021-08-23,3119868.3752800007,3118481.7404250004,3146220.680165001,2342978.8541150033,2829342.40798,3822745.8558006296
2021-08-24,3118019.705280001,3136271.8504250003,3157208.300165001,2359208.023295003,2843756.6379800006,3821847.866129499
2021-08-25,3126987.675280001,3149763.8004250005,3178171.1101650014,2384472.7202900033,2881587.2979800003,3817882.9375863816
2021-08-26,3105783.3752800007,3124175.5504250005,3166301.640165001,2384164.158345003,2872515.0479800007,3801054.637197912
2021-08-27,3126577.8252800005,3176431.900425,3204832.860165001,2407223.3066300033,2916433.75798,3856019.718734534
2021-08-30,3140113.2752800006,3179911.360425,3200241.6501650005,2388823.8076800033,2882890.137980001,3891390.377031709
2021-08-31,3136995.825280001,3188770.0404250007,3198097.2401650012,2395230.572460003,2890573.687980001,3892783.123545705
2021-09-01,3124609.5852800007,3171271.8104250003,3180526.370165001,2381399.5224650037,2869879.1579800006,3889285.8150873687
2021-09-02,3125545.03528,3182498.9304250004,3199876.550165001,2389386.7527600033,2882208.417980001,3895826.9689080045
2021-09-03,3124452.6452800003,3171829.1004250003,3188828.970165001,2385813.2671200032,2867294.637980001,3904353.4539333917
2021-09-07,3105853.0352800004,3152024.450425,3145761.6701650014,2359601.7341300035,2839113.827980001,3890508.8184733056
2021-09-08,3096852.1052800007,3133136.9704250004,3134301.140165001,2349960.710555003,2829165.937980001,3861519.464552673
2021-09-09,3076990.5052800006,3131666.3704250003,3123513.120165001,2349018.4241100033,2830806.3879800006,3833696.183705902
2021-09-10,3060334.5452800007,3101841.900425,3093539.440165001,2336216.5283600036,2812346.5779800005,3785720.922149627
2021-09-13,3078479.685280001,3124821.1404250003,3112690.740165001,2352456.9620500035,2838608.3079800005,3788016.56362917
2021-09-14,3082647.575280001,3095364.4704250004,3067281.8701650007,2319734.103780003,2787838.76798,3769535.228383418
2021-09-15,3136963.5252800006,3132827.4904250004,3094546.2801650013,2336485.4695700034,2818605.8879800006,3790557.457819597
2021-09-16,3131646.1952800006,3128152.200425,3085154.120165001,2330973.6630600034,2812501.9779800004,3792745.730913849
2021-09-17,3089189.415280001,3092456.6004250003,3055709.560165001,2315140.480590003,2797114.7779800007,3749580.5144676203
2021-09-20,3025963.7552800006,3017413.2104250006,2992091.7401650012,2276664.2497100034,2731850.137980001,3672674.62937087
2021-09-21,3038507.33528,3005550.7004250004,2978213.0801650006,2266572.9969550036,2729176.4479800006,3678499.486325925
2021-09-22,3076201.5452800007,3062573.8504250003,3017152.840165001,2294245.0415650033,2775220.6379800006,3727334.528931494
2021-09-23,3107043.125280001,3119464.6804250004,3079510.750165001,2338246.176005004,2848864.6379800006,3772995.5401789267
2021-09-24,3110315.265280001,3122798.7904250002,3082714.250165001,2344264.9284200035,2861650.78798,3772275.460945787
2021-09-27,3096244.055280001,3137574.0504250005,3113643.5901650013,2377542.3764600037,2908402.434595,3785238.593325463
2021-09-28,3011712.2952800007,3048526.6604250004,3052761.5101650013,2353315.2003500033,2863300.2507700003,3677712.4032964036
2021-09-29,3012832.56528,3063057.860425,3055901.080165001,2349776.0217950037,2870156.1139900004,3682686.664581692
2021-09-30,2982708.155280001,3021230.9304250004,3006270.190165001,2317721.3258000035,2815552.451185,3665453.3842684026
2021-10-01,3042271.3552800007,3069075.1004250003,3036326.6501650014,2343679.8729650034,2860465.2785200006,3676355.793006978
2021-10-04,2994723.935280001,3018933.5604250003,3005123.170165001,2333233.921400003,2841915.0685200007,3610251.9795065634
2021-10-05,3047727.635280001,3053093.9704250004,3039094.720165001,2363680.627360003,2867390.60185,3648911.389688947
2021-10-06,3078612.9252800005,3066740.0504250005,3042603.7401650012,2365328.881415003,2863660.6618500003,3681087.2449986227
2021-10-07,3098919.0152800004,3091696.660425,3062070.960165001,2374653.4742850037,2878898.3918500002,3725759.4529662593
2021-10-08,3107093.7352800006,3091092.4504250004,3060515.7401650012,2387425.6004650034,2889229.8218500004,3707564.4432437774
2021-10-11,3094424.3752800007,3077243.480425,3042889.6401650016,2375254.727495003,2861978.00185,3688454.045375242
2021-10-12,3079772.09528,3046786.8904250003,3005811.410165001,2371578.4532300034,2842892.44185,3672013.3053144915
2021-10-13,3099841.225280001,3062449.3304250003,3010766.5901650013,2360305.101590004,2822661.6418500002,3713988.941624938
2021-10-14,3137241.3452800005,3103047.8304250003,3066827.570165001,2396337.4979900033,2856981.5618500006,3759472.8828849215
2021-10-15,3161167.29528,3132180.240425,3100514.8601650014,2421995.7087250035,2874806.1618500003,3800976.5929540265
2021-10-18,3189160.995280001,3157858.020425,3113421.890165001,2434110.241210004,2883518.651850001,3849009.0871443134
2021-10-19,3211872.325280001,3176776.3704250003,3149019.790165001,2453693.8250900037,2928933.13185,3873762.6126579056
2021-10-20,3221685.6052800007,3189722.9504250004,3171341.330165001,2480788.7750800033,2972122.60185,3873264.3132048454
2021-10-21,3235799.5552800004,3190392.320425,3161889.9401650014,2469645.1058800034,2957381.17185,3897111.8354574833
2021-10-22,3227873.6252800007,3175114.2904250002,3162929.650165001,2482423.164560003,2997782.1818500008,3871137.815670207
2021-10-25,3216165.6052800007,3175383.9704250004,3169744.590165001,2473878.3642150033,2989684.6018500007,3889696.590663326
2021-10-26,3232451.7152800006,3185295.7604250005,3182152.5501650013,2477214.019895003,2991519.12185,3912513.706065196
2021-10-27,3287940.3552800003,3174895.660425,3129045.630165001,2445302.9932250036,2928352.7718500006,3890282.336042568
2021-10-28,3311991.125280001,3222846.5104250005,3181484.7001650007,2470485.1089950036,2966603.841850001,3917603.141955549
2021-10-29,3343994.745280001,3220600.9704250004,3167039.500165001,2458369.8970800033,2959503.13185,3869973.249557711
2021-11-01,3332838.6652800003,3241719.2004250004,3186801.6501650014,2463637.883660003,2968629.8318500007,3903807.384125286
2021-11-02,3358523.1852800003,3252899.8804250006,3208427.490165001,2466475.0965500036,2977272.2218500013,3934492.3183976193
2021-11-03,3378631.7052800003,3283311.980425,3228414.8401650013,2479755.5574550033,2999045.85185,3986500.1312629
2021-11-04,3377386.3552800003,3295072.1004250003,3217750.530165001,2455290.1690850034,2961487.6518500005,4053065.6269962573
2021-11-05,3376957.5552800004,3330041.900425,3222393.440165001,2459245.0177750033,2971570.7118500005,4066221.009820064
2021-11-08,3383059.4252800005,3359882.440425,3260422.060165001,2466182.0337100034,2983414.08185,4161757.7843782827
2021-11-09,3375409.9452800006,3360378.6604250004,3253125.760165001,2465266.294820003,2968219.27185,4171897.893894146
2021-11-10,3346377.735280001,3295457.020425,3214974.750165001,2469093.466565003,2958355.03185,4065236.7606411558
2021-11-11,3360147.7452800004,3316077.6204250003,3222905.6301650014,2471258.1256550034,2962466.2018500003,4105226.574314643
2021-11-12,3391404.7752800006,3348794.4304250004,3250427.200165001,2479361.613245003,2970496.86185,4156734.7956619137
2021-11-15,3388702.0563850002,3370189.360425,3239220.6701650014,2485412.9052300034,2978206.5418500006,4161120.500422513
2021-11-16,3403898.055075001,3364520.9204250006,3235151.180165001,2473159.053035003,2965580.46185,4198801.272939924
2021-11-17,3386315.865780001,3349945.110425,3215863.710165001,2452503.009290003,2939545.1618500003,4204585.529318465
2021-11-18,3400950.0380800012,3379148.5604250003,3208037.630165001,2442098.3097700034,2916811.4218500005,4283339.040576516
2021-11-19,3400037.379335001,3355561.0404250007,3206055.650165001,2426561.4674050035,2895157.8018500004,4277882.7424232
2021-11-22,3388607.835190001,3329586.7504250007,3209768.930165001,2446556.625710003,2912064.5518500004,4220726.770217823
2021-11-23,3390789.575190001,3329876.950425,3227990.1301650014,2468988.2003000034,2950271.04185,4211430.096705161
2021-11-24,3388518.3151900005,3349519.8704250003,3235952.3601650014,2464615.479525003,2941620.15185,4271345.382914796
2021-11-26,3295448.545190001,3242507.860425,3153287.430165001,2388595.9417400034,2838530.2718500006,4173432.886625885
2021-11-29,3339597.175190001,3294486.5304250005,3187371.5701650013,2392999.985880004,2852656.761850001,4261227.8581657065
2021-11-30,3266631.7951900004,3241762.6004250003,3120097.420165001,2334616.3370150034,2781475.9718500003,4219685.830486413
2021-12-01,3250646.495190001,3173870.9304250004,3080453.3401650013,2316828.0879200036,2760789.7618500004,4116468.55113291
2021-12-02,3275558.81519,3236275.8404250005,3125025.460165001,2364063.330925003,2828693.8718499998,4143851.964495577
2021-12-03,3216983.0751900007,3162323.900425,3078635.420165001,2335503.3118400034,2782336.58185,4071551.3198542404
2021-12-06,3265010.9551900006,3208049.570425,3124429.610165001,2377627.1021300033,2838392.82185,4087751.4265990322
2021-12-07,3337198.0151900006,3291315.6204250003,3184711.230165001,2405641.3138800035,2885660.1418500002,4196340.734189721
2021-12-08,3326382.175190001,3294913.5104250005,3183342.660165001,2390721.6166750034,2870323.12185,4221057.98563448
2021-12-09,3318570.2051900006,3253548.8704250003,3156819.9001650014,2391290.8995500035,2859174.0518500004,4151801.923441828
2021-12-10,3374821.425190001,3262165.7904250007,3154347.5701650013,2384708.0720400037,2853181.8818500005,4164673.8009029003
2021-12-13,3342858.775190001,3195766.4104250004,3109519.040165001,2348701.0089650033,2810030.09185,4088769.3531265287
2021-12-14,3282203.215190001,3163668.280425,3111246.220165001,2358356.8701200034,2821791.81185,4098079.116023857
2021-12-15,3318501.595190001,3225180.690425,3156061.370165001,2361886.9047850035,2826697.5218500006,4232879.738652509
2021-12-16,3265797.6351900008,3157690.7904250002,3138705.110165001,2376880.2370800036,2846214.00185,4120577.108218897
2021-12-17,3235779.475190001,3149450.0304250005,3100662.820165001,2349613.4593250034,2797840.91185,4092053.6982034585
2021-12-18,3236329.675190001,3149749.690425,3100615.660165001,2349657.0798200034,2798007.57185,4091237.6096393
2021-12-20,3195403.5951900007,3097242.3004250005,3055187.370165001,2314542.700285003,2745560.0118500004,4039688.433501904
2021-12-21,3259518.9451900013,3188492.1604250004,3113367.600165001,2355318.9641900035,2793080.33185,4156742.2315873248
2021-12-22,3301856.4051900003,3215303.1804250004,3125483.4001650014,2359260.450910004,2804651.8918500002,4174684.9903629106
2021-12-23,3314341.5751900007,3241299.730425,3155660.4801650005,2371509.2650050037,2825556.83185,4205055.559481816
2021-12-24,3315716.0751900007,3242097.3304250003,3155891.5901650004,2371628.4709550035,2825586.6118500005,4206491.427658904
2021-12-27,3369462.035190001,3293002.150425,3209230.3601650014,2385033.3168250034,2855703.7918500006,4292195.289784657
2021-12-28,3364617.5851900005,3295826.0404250002,3210050.140165001,2388097.333805003,2861478.1818499994,4291115.325299721
2021-12-29,3366363.8451900007,3274240.1404250003,3197614.1601650007,2386168.2487550033,2860177.771850001,4245659.802693254
2021-12-30,3345364.8051900007,3256035.8104250003,3187045.710165001,2379967.1349800033,2857391.30185,4212627.766015955
2021-12-31,3321151.965190001,3234910.4104250004,3174592.890165001,2375023.695300003,2848312.8618500005,4183895.018315466
2022-01-01,3321446.5551900007,3234808.3104250003,3174522.900165001,2375037.5988800037,2848380.71185,4183568.659467119
2022-01-03,3333006.2751900004,3288747.650425,3223412.790165001,2412101.5224500033,2892614.3318500007,4291804.50111503
2022-01-04,3317445.375190001,3287200.150425,3246204.440165001,2466024.6816350035,2959424.841850001,4234916.987538599
2022-01-05,3227969.5551900007,3210096.440425,3187026.0201650015,2441921.2853900036,2917653.58185,4128156.2633851133
2022-01-06,3231303.0751900002,3214554.1404250003,3198836.610165001,2464954.9349600035,2962242.8718500007,4108769.810111154
2022-01-07,3250824.8951900005,3228103.6404250003,3220529.200165001,2499142.5994350035,3001153.4418500005,4092955.686985877
2022-01-08,3250661.555190001,3228222.5104250005,3220588.140165001,2498927.041535003,3001073.8918500002,4092731.2894576704
2022-01-10,3251456.445190001,3206231.6404250003,3207686.7601650013,2487121.6237750035,2982835.0818500007,4072716.8607897605
2022-01-11,3270971.895190001,3267963.650425,3249618.220165001,2510628.823720003,3007504.75185,4157312.318660677
2022-01-12,3294917.875190001,3256158.5504250005,3225682.3801650014,2516894.3383400035,2986771.27185,4158968.8175741164
2022-01-13,3212173.3651900007,3210832.3704250003,3203382.3601650014,2516231.6288800035,2983321.4818500006,4093759.00894482
2022-01-14,3245805.225190001,3235633.6404250003,3178790.8601650014,2497781.059850003,2926385.4418500005,4126227.1731390134
2022-01-15,3245868.585190001,3236019.3404250005,3179421.2601650013,2498034.132800003,2927010.3018500004,4127003.1594704622
2022-01-18,3176814.8651900007,3173840.130425,3119411.360165001,2457911.9355850033,2865938.98185,4045730.7574995733
2022-01-19,3113581.005190001,3101466.5804250003,3057602.950165001,2392422.044355003,2782336.9318500003,3966211.1708903154
2022-01-20,3090582.775190001,3047186.230425,3005630.350165001,2360400.375485003,2747426.60185,3866428.273345509
2022-01-21,3015518.165190001,2957647.3904250003,2952856.9801650015,2301057.357300003,2685491.5918500004,3764228.9384117424
2022-01-22,3017442.0251900004,2958685.690425,2952773.1801650007,2301172.5274000033,2685439.8218500004,3764781.8899686197
2022-01-24,3044995.165190001,2964131.9704250004,2950022.180165001,2324722.1674250034,2702741.92185,3750931.0030205883
2022-01-25,2998593.685190001,2916827.110425,2935094.120165001,2331512.862295003,2747278.90185,3690807.9778253417
2022-01-26,3050396.5851900005,2907369.8404250005,2922937.6801650007,2326709.413330003,2752342.6818500008,3662641.211086386
2022-01-27,3067992.9151900006,2864647.530425,2875000.060165001,2313487.075400003,2722981.0418500006,3601829.4794820836
2022-01-28,3134879.715190001,2928322.820425,2904716.9701650008,2325480.4498900035,2747188.8118500006,3696468.034263766
2022-01-29,3135156.8651900007,2928341.7904250002,2904746.420165001,2325400.613090003,2747643.5018500006,3696758.633711491
2022-01-31,3166354.3151900005,3010686.7604250005,2970211.010165001,2350358.3864050033,2772150.2118500005,3837275.1829945385
2022-02-01,3167749.425190001,3049991.3004250005,3004375.760165001,2386044.0502050035,2809101.951850001,3877412.624405086
2022-02-02,3206834.415190001,3078306.0804250003,3029830.1901650014,2393885.2826150036,2818371.6018500007,3933294.1689816643
2022-02-03,3106836.385190001,2993271.5604250003,2982390.860165001,2362335.2377900034,2781681.9918500003,3829682.7752160886
2022-02-04,3171882.6051900014,3059078.9704250004,2999204.2401650012,2416018.101990003,2812592.21185,3945452.722160803
2022-02-05,3172991.715190001,3059542.940425,2999311.6301650014,2415939.2184750033,2812529.6118500005,3945990.8260397604
2022-02-07,3143560.835190001,3071220.900425,3011936.250165001,2425935.874955003,2825961.9518500003,3951080.1686836835
2022-02-08,3178684.395190001,3114956.250425,3048864.1601650007,2463899.645045004,2864564.1018499997,4028567.128075186
2022-02-09,3220691.905135001,3150107.070425,3074415.320165001,2466841.399910004,2869869.5118500004,4076815.145370844
2022-02-10,3154731.4615650005,3097973.8304250003,3015702.800165002,2451060.2020000033,2849920.2018500003,3978827.698183462
2022-02-11,3085077.822100001,3002994.2104250006,2944008.3601650014,2410428.764725004,2806152.8018500004,3812250.8798863227
2022-02-12,3085875.013780001,3003594.610425,2944336.950165001,2410269.2676350037,2806307.6018500007,3813220.2027602727
2022-02-14,3077226.8454400008,3000924.2804250005,2928652.940165001,2396784.050630003,2782704.9418500005,3819753.4622180695
2022-02-15,3126310.1110800006,3077527.0104250005,2988243.120165001,2429585.5391550036,2828966.60185,3919438.699066506
2022-02-16,3123740.38108,3071838.8904250003,2975167.3901650007,2432491.0053600036,2829230.1418500007,3896122.247691186
2022-02-17,3034197.39108,2981336.360425,2895512.930165001,2350836.0520550036,2749980.5218500006,3791291.9855901226
2022-02-18,3009333.55108,2943921.8004250005,2868995.2701650015,2340405.1741350032,2739661.5318500004,3770305.9694975293
2022-02-19,3008457.1610800005,2942830.900425,2868283.1901650014,2340132.471880004,2739695.79185,3768033.638179913
2022-02-22,3004358.2198400004,2912610.070425,2854613.2801650013,2326889.8497850033,2727298.3918500002,3734695.80385439
2022-02-23,2927310.5898400005,2838227.280425,2796278.100165001,2267809.9151300034,2675234.81185,3630781.573763571
2022-02-24,3001736.789840001,2896552.770425,2796119.380165001,2251897.6664050035,2634188.7518500006,3714674.36018656
2022-02-25,3060886.519840001,2961693.030425,2887768.600165001,2319848.053925004,2726734.531850001,3822176.249059093
2022-02-26,3061030.639840001,2961878.1604250004,2887947.6001650016,2319966.0531250034,2727235.8018500004,3822562.4684183337
2022-02-28,3050533.2798400004,2962187.8404250005,2850581.580165001,2278596.7822800037,2685014.661850001,3831659.2918731533
2022-03-01,2984179.5398400007,2861172.820425,2759600.3501650007,2186892.332030003,2560558.8818500005,3702811.692567308
2022-03-02,3050277.5998400007,2926134.5904250005,2828629.820165001,2235241.695980003,2630313.4318500003,3780133.03685889
2022-03-03,3019870.489840001,2867483.860425,2806868.850165001,2221905.9119600034,2622787.2518500006,3701902.509773284
2022-03-04,2958178.9898400004,2791088.530425,2747574.500165001,2163581.8192300033,2553917.7518500006,3629097.775411034
2022-03-05,2958890.4398400006,2791356.4304250004,2747714.0601650015,2163818.281210004,2553775.0718500004,3629807.559616843
2022-03-07,2854369.5598400007,2678214.1204250003,2678356.630165001,2084651.8630100035,2471271.1718500005,3505723.074432415
2022-03-08,2832756.4898400004,2687014.5904250005,2684110.990165001,2100160.9929200034,2475403.491850001,3508035.3492342113
2022-03-09,2940570.41984,2782831.4504250004,2761506.130165001,2169912.6345400033,2552266.23185,3612532.0974438293
2022-03-10,2921047.1898400006,2767722.8804250006,2721860.950165001,2164599.6025450034,2532320.5918500004,3588220.9905733024
2022-03-11,2877951.9898400004,2729425.880425,2686326.2601650013,2146045.723365004,2499908.4618500005,3535318.6882456397
2022-03-12,2878033.1598400003,2729473.910425,2686323.330165001,2146039.6439800034,2499778.83185,3535324.5206465516
2022-03-14,2867256.339840001,2704384.9704250004,2689451.9901650012,2170558.2545600035,2527788.31185,3491107.0793532953
2022-03-15,2953572.5398400007,2778887.460425,2745159.700165001,2195412.8240900035,2565554.0318500004,3621633.2260791436
2022-03-16,3032284.9198400006,2883650.6404250003,2819690.620165001,2258007.5266550034,2648897.6418500007,3736755.1103417566
2022-03-17,3052156.739840001,2897535.020425,2839453.000165001,2280657.892105004,2674326.6618500003,3748948.2814808907
2022-03-18,3089692.0898400005,2932955.150425,2850490.2601650013,2294040.9668350033,2675628.5118500004,3799143.545196778
2022-03-21,3079074.279840001,2919046.8904250003,2856347.3701650007,2289494.4929600037,2667965.6918500005,3821921.9141468043
2022-03-22,3127098.1948550004,2969742.2104250006,2888868.120165001,2328563.300575004,2714943.6818500008,3857691.273154584
2022-03-23,3077193.534855,2927025.320425,2855392.190165001,2285633.4774850034,2661182.0818500007,3833384.6677508075
2022-03-24,3113777.384855001,2982026.570425,2907361.4301650007,2304159.348300004,2687109.221850001,3916200.3724825983
2022-03-25,3128988.334855001,2992711.3004250005,2925079.650165001,2331106.9457950033,2722255.3518500007,3929443.672735854
2022-03-28,3174029.9548550006,3009021.9204250006,2918323.270165001,2325134.949330003,2709830.841850001,3958445.764564479
2022-03-29,3209410.394855001,3064969.0404250002,2961851.7901650015,2344148.155235003,2731183.88185,4010694.765666575
2022-03-30,3182629.1148950015,3032855.020425,2941841.370165001,2332494.370080003,2705433.9218500005,3960513.2344222963
2022-03-31,3113476.244895001,2952103.9104250004,2859161.670165001,2266209.8737350036,2637451.00185,3831183.7490814133
2022-04-01,3112588.2448950014,2943346.8704250003,2856090.2601650013,2256530.2375900033,2623823.66185,3822452.863230629
2022-04-04,3149635.6348950006,2985975.4704250004,2874116.110165001,2263585.4372100034,2632702.35185,3881678.105817586
2022-04-05,3119592.354895001,2926507.990425,2839904.260165001,2242814.1823050035,2616665.9118500007,3803372.1635625595
2022-04-06,3040496.6548950006,2849921.1804250004,2810664.3001650013,2216040.371410003,2593151.951850001,3743683.741879345
2022-04-07,3046133.044895001,2844099.5004250007,2802243.130165001,2211527.987660003,2583290.0118500004,3737451.540105968
2022-04-08,3014681.654895001,2815463.950425,2801457.070165001,2218419.577120003,2601011.1518500005,3689431.1854581134
2022-04-11,2925887.514895001,2758441.150425,2764237.5601650015,2197982.315265003,2576281.0418500006,3613639.6827810453
2022-04-12,2896592.604895001,2750835.360425,2756509.4401650014,2180866.216815003,2554024.46185,3600136.2060311246
2022-04-13,2939153.254895001,2800389.4704250004,2765355.440165001,2191284.617030003,2550008.3918500007,3670057.2054528156
2022-04-14,2884708.224895001,2728194.4304250004,2708663.560165001,2133266.509135003,2509814.86185,3581130.225873012
2022-04-18,2886567.764895001,2732545.5104250005,2712008.560165001,2138881.1954600033,2517614.531850001,3583556.8867302407
2022-04-19,2932918.904895001,2800964.2604250005,2774121.3701650016,2172028.606630003,2575239.1618500003,3679527.7740537743
2022-04-20,2938857.764895001,2781231.3704250003,2771382.4901650012,2177934.368965003,2580074.4718500003,3635991.7117422805
2022-04-21,2886928.714895001,2724501.9504250004,2742665.450165001,2146934.4708150034,2542548.6318500005,3563148.3174963864
2022-04-22,2809047.134895001,2649791.1304250006,2671044.830165001,2084399.2131850033,2475333.4318500003,3484584.738674352
2022-04-25,2857427.094895001,2681775.950425,2696374.6701650014,2086972.1695250028,2493951.71185,3529591.2202238464
2022-04-26,2763437.634895001,2552315.360425,2596041.060165001,2027629.122435003,2410182.3918500002,3393866.672196355
2022-04-27,2834423.2248950014,2540715.0504250005,2578111.470165001,2018546.443440003,2392752.7918500006,3361935.259984825
2022-04-28,2894847.824895001,2598444.3904250003,2625889.8901650007,2054370.120270003,2424525.2018500003,3478545.085422921
2022-04-29,2765800.8198500006,2463938.400425,2538560.660165001,1971773.3341000031,2351720.5018500006,3281909.178997621
2022-05-02,2814476.6598500004,2502227.1304250006,2567900.020165001,1989783.2541000033,2364474.0818500007,3317189.4680567826
2022-05-03,2807081.0498500005,2529988.320425,2604512.630165001,2014203.8731650033,2395759.7318500006,3345080.886511328
2022-05-04,2883880.4850350013,2622957.450425,2711765.8201650013,2078831.0290550028,2469226.728160001,3480200.586344265
2022-05-05,2770494.2150350013,2502579.1804250004,2616421.5401650015,2018838.007890003,2391476.1400200007,3308591.6252539465
2022-05-06,2749326.055035001,2485315.3004250005,2612884.210165001,2001749.580475003,2368672.02577,3310227.678865937
2022-05-09,2674597.0150350006,2366350.1604250004,2550705.280165001,1965498.661505003,2334138.9799000006,3166526.6523292875
2022-05-10,2698053.175035001,2379652.150425,2541855.910165001,1942439.908405003,2309732.2377750003,3185845.6596573777
2022-05-11,2624379.9118550005,2302790.5904250005,2482459.330165001,1914360.695795003,2266494.0277750003,3107448.0479260813
2022-05-12,2600048.1687200014,2284767.0904250005,2494226.2401650012,1922255.787210003,2273828.3377750004,3090661.5885529732
2022-05-13,2648919.846970001,2359467.000425,2541177.2601650013,1950789.7862100035,2290155.4177750004,3210774.878075422
2022-05-16,2644046.9269700013,2336904.780425,2532548.8801650014,1935895.4146950033,2274888.3877750007,3184796.1625240995
2022-05-17,2703734.386970001,2428180.960425,2608319.9401650014,1983147.8318550033,2337395.687775001,3315199.3353995034
2022-05-18,2594326.5969700012,2314085.6204250003,2522440.7901650015,1921946.7206550033,2273363.0977750006,3151102.632300911
2022-05-19,2585711.366970001,2304536.3804250006,2498843.580165001,1905306.414345003,2247759.8977750004,3131585.198186845
2022-05-20,2587447.586970001,2289122.7104250006,2489307.810165001,1902326.1263400032,2253039.0977750006,3104034.763547819
2022-05-23,2662057.3442850006,2342918.3804250006,2545522.4901650012,1950780.9415600032,2324043.8977750004,3163754.7772485297
2022-05-24,2651878.399960001,2302100.610425,2533066.910165001,1937630.4503700035,2324135.727775001,3103608.1413184926
2022-05-25,2675021.0653650006,2333321.170425,2544261.9101650007,1958912.529950003,2352473.2477750005,3130603.198955686
2022-05-26,2716531.9156750003,2406172.6804250004,2602118.450165001,2001065.7983900032,2403012.1877750005,3231340.7859262107
2022-05-27,2778867.1348850005,2472105.940425,2655047.100165001,2040760.4526750033,2441187.7077750005,3325990.7129780725
2022-05-31,2779461.788745001,2467314.990425,2640327.8101650006,2045340.375575003,2434474.7477750005,3339235.004599292
2022-06-01,2764132.8890800006,2449900.7204250004,2602525.7401650012,2011634.5355450031,2390448.087775001,3326813.1685978416
2022-06-02,2794853.8608650006,2520460.8804250006,2650842.000165001,2053208.8719450035,2432371.657775,3432932.470032856
2022-06-03,2752743.769860001,2469189.6204250003,2602052.020165001,2019694.7842000034,2400836.607775001,3358628.7177374316
2022-06-06,2753012.461135001,2473661.7504250007,2606922.7601650013,2027985.2143650032,2402652.6863300004,3372236.1158571914
2022-06-07,2783055.5305350004,2494694.6004250003,2629397.010165001,2041711.0400950033,2420253.736330001,3382734.021700206
2022-06-08,2748116.3704750007,2452059.5104250005,2581123.510165001,1996706.7388950032,2378880.0663300008,3331818.310558741
2022-06-09,2684124.3888500007,2380976.0904250005,2521324.230165001,1949004.2322600032,2319415.61633,3226871.6380290035
2022-06-10,2575242.1966300006,2273780.2004250004,2426151.430165001,1871020.6607100032,2236568.7538550007,3104150.829988959
2022-06-13,2475415.850955001,2154649.030425,2340410.280165001,1815188.0896800035,2167887.0560850007,2958229.110242499
2022-06-14,2471317.8156850007,2171444.770425,2329608.750165001,1793239.872010003,2154111.0060850005,2953978.7139270804
2022-06-15,2537496.328410001,2248831.8704250003,2363930.580165001,1818761.2040650032,2186515.5785450004,3034420.040780944
