,date,account_value
775,2022-01-21,3015518.165190001
776,2022-01-22,3017442.0251900004
777,2022-01-24,3044995.165190001
778,2022-01-25,2998593.685190001
779,2022-01-26,3050396.5851900005
780,2022-01-27,3067992.9151900006
781,2022-01-28,3134879.715190001
782,2022-01-29,3135156.8651900007
783,2022-01-31,3166354.3151900005
784,2022-02-01,3167749.425190001
785,2022-02-02,3206834.415190001
786,2022-02-03,3106836.385190001
787,2022-02-04,3171882.6051900014
788,2022-02-05,3172991.715190001
789,2022-02-07,3143560.835190001
790,2022-02-08,3178684.395190001
791,2022-02-09,3220691.905135001
792,2022-02-10,3154731.4615650005
793,2022-02-11,3085077.822100001
794,2022-02-12,3085875.013780001
795,2022-02-14,3077226.8454400008
796,2022-02-15,3126310.1110800006
797,2022-02-16,3123740.38108
798,2022-02-17,3034197.39108
799,2022-02-18,3009333.55108
800,2022-02-19,3008457.1610800005
801,2022-02-22,3004358.2198400004
802,2022-02-23,2927310.5898400005
803,2022-02-24,3001736.789840001
804,2022-02-25,3060886.519840001
805,2022-02-26,3061030.639840001
806,2022-02-28,3050533.2798400004
807,2022-03-01,2984179.5398400007
808,2022-03-02,3050277.5998400007
809,2022-03-03,3019870.489840001
810,2022-03-04,2958178.9898400004
811,2022-03-05,2958890.4398400006
812,2022-03-07,2854369.5598400007
813,2022-03-08,2832756.4898400004
814,2022-03-09,2940570.41984
815,2022-03-10,2921047.1898400006
816,2022-03-11,2877951.9898400004
817,2022-03-12,2878033.1598400003
818,2022-03-14,2867256.339840001
819,2022-03-15,2953572.5398400007
820,2022-03-16,3032284.9198400006
821,2022-03-17,3052156.739840001
822,2022-03-18,3089692.0898400005
823,2022-03-21,3079074.279840001
824,2022-03-22,3127098.1948550004
825,2022-03-23,3077193.534855
826,2022-03-24,3113777.384855001
827,2022-03-25,3128988.334855001
828,2022-03-28,3174029.9548550006
829,2022-03-29,3209410.394855001
830,2022-03-30,3182629.1148950015
831,2022-03-31,3113476.244895001
832,2022-04-01,3112588.2448950014
833,2022-04-04,3149635.6348950006
834,2022-04-05,3119592.354895001
835,2022-04-06,3040496.6548950006
836,2022-04-07,3046133.044895001
837,2022-04-08,3014681.654895001
838,2022-04-11,2925887.514895001
839,2022-04-12,2896592.604895001
840,2022-04-13,2939153.254895001
841,2022-04-14,2884708.224895001
842,2022-04-18,2886567.764895001
843,2022-04-19,2932918.904895001
844,2022-04-20,2938857.764895001
845,2022-04-21,2886928.714895001
846,2022-04-22,2809047.134895001
847,2022-04-25,2857427.094895001
848,2022-04-26,2763437.634895001
849,2022-04-27,2834423.2248950014
850,2022-04-28,2894847.824895001
851,2022-04-29,2765800.8198500006
852,2022-05-02,2814476.6598500004
853,2022-05-03,2807081.0498500005
854,2022-05-04,2883880.4850350013
